feedback_id,customer_id,rating,complaint_type,feedback_date
689,1453,1,Long Wait Time,2026-01-20
690,1035,4,No Complaint,2025-08-27
691,515,4,Slow Charging,2025-09-18
692,1238,4,Slow Charging,2025-09-13
693,176,2,Slow Charging,2025-07-25
694,1529,4,Slow Charging,2025-12-04
695,1525,4,No Complaint,2025-09-12
696,903,1,Payment Failure,2025-11-11
697,265,5,Slow Charging,2025-09-04
698,1109,3,No Complaint,2026-04-26
699,1637,1,Payment Failure,2026-03-25
700,271,4,No Complaint,2025-07-20
701,1727,4,No Complaint,2025-08-26
702,1371,2,Poor App Experience,2026-03-12
703,556,4,Slow Charging,2025-08-25
704,223,3,Slow Charging,2026-02-09
705,1370,3,No Complaint,2025-05-23
706,177,1,Port Not Working,2026-04-27
707,1726,2,Long Wait Time,2026-04-17
708,1054,3,Slow Charging,2025-12-28
709,1423,5,No Complaint,2025-09-14
710,676,1,Poor App Experience,2025-05-31
711,542,3,No Complaint,2026-01-28
712,506,4,No Complaint,2026-04-04
713,1586,1,Long Wait Time,2026-04-11
714,1896,2,Port Not Working,2026-01-10
715,1752,1,Poor App Experience,2026-01-24
716,304,5,No Complaint,2026-03-25
717,872,4,No Complaint,2026-04-18
718,1473,3,No Complaint,2025-09-11
719,737,4,Slow Charging,2025-09-25
720,912,2,Long Wait Time,2026-04-24
721,1510,3,Slow Charging,2026-03-10
722,196,3,No Complaint,2025-09-29
723,390,3,Slow Charging,2026-04-15
724,1364,4,No Complaint,2025-07-27
725,1497,3,No Complaint,2025-08-21
726,25,4,Slow Charging,2026-01-18
727,1291,2,Payment Failure,2025-07-24
728,859,4,No Complaint,2026-01-25
729,728,3,Slow Charging,2025-08-05
730,1177,1,Slow Charging,2026-03-22
731,155,5,No Complaint,2026-02-12
732,466,5,Slow Charging,2025-08-18
733,1232,2,Long Wait Time,2025-11-08
734,1791,3,No Complaint,2025-12-12
735,1671,2,Slow Charging,2026-01-02
736,1879,3,No Complaint,2025-10-13
737,1083,3,Slow Charging,2026-02-19
738,1319,1,Port Not Working,2025-11-21
739,1386,1,Poor App Experience,2026-02-14
740,191,4,No Complaint,2025-08-09
741,1164,3,No Complaint,2025-11-17
742,685,1,Poor App Experience,2026-04-28
743,1049,1,Port Not Working,2025-08-29
744,229,4,No Complaint,2026-04-19
745,469,2,Payment Failure,2025-05-06
746,1300,5,No Complaint,2025-07-22
747,725,5,No Complaint,2026-01-23
748,958,5,Slow Charging,2025-11-15
749,550,2,Slow Charging,2026-01-05
750,1424,5,Slow Charging,2025-12-07
751,1249,2,Long Wait Time,2025-12-19
752,1212,1,Payment Failure,2025-10-18
753,1173,3,No Complaint,2025-10-29
754,1220,4,Slow Charging,2025-12-26
755,1015,3,No Complaint,2025-05-13
756,1272,2,Poor App Experience,2025-11-29
757,346,5,No Complaint,2026-02-25
758,1002,4,No Complaint,2025-06-06
759,1009,1,Poor App Experience,2026-03-08
760,1651,1,Poor App Experience,2025-07-26
761,278,4,No Complaint,2026-02-13
762,133,5,No Complaint,2026-03-08
763,1252,2,Slow Charging,2026-01-03
764,1468,1,Poor App Experience,2025-12-13
765,489,4,No Complaint,2026-01-28
766,1310,4,Slow Charging,2025-07-01
767,1115,2,Poor App Experience,2025-12-31
768,1955,3,Slow Charging,2025-06-07
769,390,3,Slow Charging,2026-03-24
770,658,3,No Complaint,2026-03-01
771,1241,5,No Complaint,2025-10-01
772,1433,4,Slow Charging,2026-01-12
773,954,2,Port Not Working,2026-03-31
774,435,5,No Complaint,2025-06-28
775,1731,3,No Complaint,2025-11-25
776,579,1,Poor App Experience,2025-05-11
777,295,5,No Complaint,2025-10-05
778,809,4,No Complaint,2026-05-01
779,543,4,No Complaint,2025-06-14
780,1096,3,No Complaint,2025-11-04
781,1764,4,Slow Charging,2025-07-25
782,1126,3,No Complaint,2025-05-18
783,797,3,No Complaint,2026-01-21
784,1046,4,Slow Charging,2025-09-13
785,1485,4,Slow Charging,2025-08-31
786,72,2,Payment Failure,2025-11-22
787,295,3,Slow Charging,2025-11-28
788,1250,5,No Complaint,2026-01-03
789,1514,4,No Complaint,2025-05-15
790,866,3,Slow Charging,2025-06-01
791,371,5,No Complaint,2025-06-29
792,434,2,Port Not Working,2025-08-09
793,1541,3,Slow Charging,2025-12-07
794,174,3,No Complaint,2025-10-02
795,734,3,Slow Charging,2025-09-22
796,1304,3,No Complaint,2025-07-07
797,65,3,Slow Charging,2025-11-21
798,1178,1,Long Wait Time,2025-09-16
799,1406,5,Slow Charging,2026-01-05
800,852,4,Slow Charging,2025-09-15
801,1171,3,No Complaint,2025-06-29
802,1358,5,Slow Charging,2025-07-05
803,1457,1,Port Not Working,2025-07-18
804,39,2,Port Not Working,2025-11-13
805,1402,4,Slow Charging,2025-11-13
806,560,3,No Complaint,2026-02-12
807,710,5,No Complaint,2025-06-13
808,1536,1,Long Wait Time,2026-04-16
809,1844,2,Poor App Experience,2025-07-21
810,1779,5,No Complaint,2025-08-20
811,672,5,No Complaint,2025-11-05
812,69,3,Slow Charging,2025-05-09
813,1479,3,No Complaint,2025-10-01
814,1695,1,Port Not Working,2025-11-13
815,171,5,No Complaint,2026-01-18
816,715,4,No Complaint,2025-06-16
817,319,4,No Complaint,2025-12-26
818,1189,1,Poor App Experience,2026-03-03
819,215,4,Slow Charging,2026-02-11
820,498,5,Slow Charging,2025-08-10
821,886,4,No Complaint,2025-09-18
822,1374,3,No Complaint,2025-11-04
823,1375,4,Slow Charging,2026-01-25
824,1120,2,Poor App Experience,2026-02-18
825,809,2,Long Wait Time,2025-08-15
826,1883,1,Long Wait Time,2025-07-24
827,696,5,Slow Charging,2025-11-26
828,1060,5,Slow Charging,2025-08-26
829,277,2,Payment Failure,2026-02-01
830,1633,4,Slow Charging,2025-07-24
831,138,5,Slow Charging,2026-05-02
832,505,1,Poor App Experience,2026-05-02
833,1542,1,Long Wait Time,2026-02-02
834,1707,1,Port Not Working,2026-01-27
835,1947,3,No Complaint,2025-06-20
836,1965,4,No Complaint,2026-03-24
837,334,3,No Complaint,2025-10-25
838,1218,4,No Complaint,2025-10-28
839,895,1,Slow Charging,2025-09-22
840,1817,2,Port Not Working,2026-03-11
841,455,3,No Complaint,2025-10-31
842,1670,2,Slow Charging,2025-10-31
843,1623,4,Slow Charging,2025-05-14
844,732,5,No Complaint,2025-11-09
845,1385,4,No Complaint,2025-12-21
846,1689,5,No Complaint,2025-06-06
847,995,4,No Complaint,2025-07-22
848,918,4,Slow Charging,2025-12-28
849,1388,2,Long Wait Time,2025-05-21
850,1885,2,Slow Charging,2026-04-12
851,492,4,No Complaint,2025-10-24
852,737,1,Port Not Working,2026-03-11
853,1585,1,Poor App Experience,2025-07-04
854,707,4,No Complaint,2025-10-30
855,450,1,Port Not Working,2025-08-27
856,1454,5,Slow Charging,2025-12-10
857,1544,2,Long Wait Time,2025-11-16
858,1378,3,No Complaint,2025-12-27
859,957,4,Slow Charging,2026-04-19
860,1129,1,Poor App Experience,2025-08-14
861,516,5,No Complaint,2025-12-30
862,532,5,No Complaint,2025-05-09
863,247,2,Slow Charging,2026-03-29
864,137,5,No Complaint,2025-05-07
865,1335,3,No Complaint,2026-04-17
866,199,4,No Complaint,2025-09-24
867,1441,5,No Complaint,2026-02-18
868,1859,5,Slow Charging,2025-06-28
869,1543,4,No Complaint,2025-12-14
870,1078,4,Slow Charging,2026-04-17
871,824,2,Slow Charging,2025-12-23
872,549,4,No Complaint,2025-07-05
873,1888,3,Slow Charging,2026-04-30
874,1864,4,Slow Charging,2025-12-27
875,1786,5,No Complaint,2025-12-25
876,1776,4,No Complaint,2025-06-22
877,1848,3,Slow Charging,2026-03-28
878,515,4,No Complaint,2025-11-29
879,1752,4,Slow Charging,2025-12-02
880,427,2,Slow Charging,2026-03-04
881,59,1,Slow Charging,2025-07-13
882,1921,5,No Complaint,2026-01-14
883,1124,5,No Complaint,2025-10-21
884,75,5,No Complaint,2026-04-14
885,995,3,No Complaint,2026-04-02
886,119,4,Slow Charging,2026-02-26
887,415,2,Long Wait Time,2026-01-05
888,1858,3,No Complaint,2026-04-09
889,501,2,Slow Charging,2026-03-15
890,334,1,Slow Charging,2026-03-26
891,118,4,Slow Charging,2025-12-20
892,22,5,No Complaint,2025-12-02
893,1035,5,Slow Charging,2026-01-30
894,126,4,Slow Charging,2025-11-01
895,565,2,Payment Failure,2025-08-09
896,1296,3,Slow Charging,2025-05-25
897,1852,1,Port Not Working,2025-06-20
898,1558,4,No Complaint,2025-11-29
899,464,5,Slow Charging,2026-03-11
900,387,3,No Complaint,2025-11-07
901,1930,4,No Complaint,2025-09-07
902,1213,2,Payment Failure,2026-02-18
903,1492,4,Slow Charging,2025-05-18
904,816,3,Slow Charging,2026-02-21
905,395,5,Slow Charging,2025-12-17
906,30,5,Slow Charging,2025-08-13
907,655,3,No Complaint,2026-02-08
908,1547,2,Port Not Working,2025-08-28
909,841,5,No Complaint,2025-11-13
910,753,4,No Complaint,2025-06-27
911,49,4,No Complaint,2025-09-05
912,23,4,No Complaint,2025-07-04
913,57,5,No Complaint,2025-11-07
914,634,2,Port Not Working,2025-07-24
915,1292,1,Long Wait Time,2026-03-22
916,1981,4,Slow Charging,2025-10-20
917,284,2,Poor App Experience,2025-11-19
918,562,3,Slow Charging,2026-04-16
919,547,5,Slow Charging,2025-11-03
920,1954,1,Slow Charging,2026-04-22
921,1318,1,Slow Charging,2025-08-25
922,387,2,Poor App Experience,2026-02-15
923,1646,4,Slow Charging,2025-09-18
924,342,4,No Complaint,2026-03-18
925,351,5,No Complaint,2026-03-06
926,179,5,No Complaint,2025-09-14
927,1014,4,Slow Charging,2026-01-20
928,674,3,No Complaint,2026-01-26
929,1102,4,No Complaint,2026-03-15
930,518,5,Slow Charging,2025-07-23
931,1417,4,Slow Charging,2025-05-15
932,170,1,Poor App Experience,2025-10-21
933,1907,4,No Complaint,2026-03-05
934,482,3,No Complaint,2026-01-13
935,1491,4,Slow Charging,2025-12-28
936,337,1,Payment Failure,2025-11-18
937,923,3,No Complaint,2025-10-21
938,187,5,No Complaint,2026-03-01
939,770,4,No Complaint,2026-04-09
940,743,3,Slow Charging,2025-12-23
941,776,2,Port Not Working,2025-08-10
942,717,1,Port Not Working,2025-12-02
943,286,3,No Complaint,2026-03-03
944,895,2,Port Not Working,2026-04-18
945,872,3,No Complaint,2025-11-18
946,1915,3,No Complaint,2025-10-16
947,1862,5,Slow Charging,2025-09-06
948,285,4,No Complaint,2025-05-14
949,1924,1,Slow Charging,2026-03-29
950,1829,4,No Complaint,2026-04-03
951,4,2,Payment Failure,2026-04-18
952,5,3,No Complaint,2025-07-05
953,1553,3,Slow Charging,2025-10-28
954,1032,1,Port Not Working,2025-05-26
955,835,4,No Complaint,2025-06-01
956,371,2,Payment Failure,2025-12-15
957,415,5,No Complaint,2025-11-11
958,1506,2,Slow Charging,2026-04-29
959,731,5,No Complaint,2026-02-22
960,998,4,No Complaint,2025-09-15
961,193,2,Port Not Working,2026-02-14
962,170,1,Poor App Experience,2025-08-12
963,315,5,Slow Charging,2026-02-11
964,6,1,Port Not Working,2025-07-20
965,612,3,No Complaint,2025-05-08
966,888,1,Poor App Experience,2025-08-19
967,1944,5,No Complaint,2025-05-06
968,134,2,Long Wait Time,2025-05-07
969,581,1,Slow Charging,2025-07-17
970,864,5,No Complaint,2025-09-11
971,681,3,Slow Charging,2025-07-31
972,1098,1,Slow Charging,2025-08-14
973,1578,4,Slow Charging,2025-10-26
974,1042,2,Payment Failure,2026-03-23
975,1859,1,Poor App Experience,2025-11-05
976,206,3,No Complaint,2025-11-20
977,819,3,Slow Charging,2025-06-01
978,976,2,Poor App Experience,2025-07-15
979,27,1,Poor App Experience,2026-01-13
980,1694,2,Payment Failure,2026-03-15
981,343,3,Slow Charging,2025-10-12
982,1887,5,No Complaint,2026-01-24
983,825,1,Poor App Experience,2025-11-30
984,172,3,No Complaint,2025-11-26
985,309,4,No Complaint,2026-03-26
986,436,4,No Complaint,2025-10-05
987,419,5,Slow Charging,2025-05-25
988,1450,2,Poor App Experience,2026-01-17
989,857,4,Slow Charging,2025-12-17
990,1995,5,No Complaint,2025-05-07
991,193,1,Slow Charging,2026-02-03
992,505,5,Slow Charging,2025-06-12
993,720,2,Port Not Working,2025-06-15
994,1878,5,Slow Charging,2025-12-12
995,1760,3,No Complaint,2025-05-11
996,1948,4,Slow Charging,2026-03-18
997,161,2,Poor App Experience,2025-12-18
998,729,4,No Complaint,2025-07-26
999,818,2,Port Not Working,2025-08-19
1000,525,4,No Complaint,2025-11-12
1001,1749,1,Poor App Experience,2026-02-05
1002,1970,1,Long Wait Time,2025-06-27
1003,620,2,Port Not Working,2025-07-03
1004,1919,2,Payment Failure,2026-03-31
1005,163,5,No Complaint,2025-08-31
1006,1799,1,Port Not Working,2025-07-26
1007,626,4,No Complaint,2026-01-23
1008,1483,2,Slow Charging,2026-03-17
1009,614,4,No Complaint,2025-10-19
1010,1200,1,Long Wait Time,2025-09-29
1011,925,3,Slow Charging,2025-06-13
1012,1033,3,No Complaint,2025-10-26
1013,609,3,Slow Charging,2025-10-03
1014,839,2,Long Wait Time,2025-11-08
1015,1888,4,No Complaint,2026-03-05
1016,550,1,Slow Charging,2025-08-24
1017,548,5,No Complaint,2025-10-04
1018,1042,2,Payment Failure,2025-07-24
1019,302,3,No Complaint,2026-01-28
1020,1127,1,Poor App Experience,2026-03-04
1021,1664,4,No Complaint,2025-07-03
1022,1034,5,No Complaint,2025-12-07
1023,1389,3,Slow Charging,2025-11-20
1024,1075,5,No Complaint,2026-03-04
1025,1177,5,No Complaint,2025-10-11
1026,322,2,Payment Failure,2025-07-15
1027,179,5,No Complaint,2025-05-19
1028,1286,2,Slow Charging,2025-06-02
1029,1195,4,No Complaint,2025-08-24
1030,1680,2,Poor App Experience,2026-01-06
1031,1087,2,Poor App Experience,2025-12-06
1032,1000,4,No Complaint,2025-10-13
1033,1689,5,Slow Charging,2025-11-16
1034,254,4,No Complaint,2026-03-03
1035,1802,2,Payment Failure,2025-06-17
1036,713,1,Slow Charging,2025-05-08
1037,508,4,No Complaint,2025-08-28
1038,1433,2,Poor App Experience,2025-08-11
1039,1682,3,No Complaint,2025-06-10
1040,904,2,Poor App Experience,2025-10-19
1041,1965,5,Slow Charging,2026-03-20
1042,5,4,No Complaint,2025-07-14
1043,948,3,No Complaint,2025-10-05
1044,1218,3,No Complaint,2026-01-22
1045,1035,5,Slow Charging,2025-11-27
1046,829,5,No Complaint,2025-07-05
1047,1753,2,Long Wait Time,2025-10-17
1048,802,5,No Complaint,2026-01-15
1049,841,4,No Complaint,2025-08-29
1050,1374,2,Slow Charging,2025-10-06
1051,600,1,Slow Charging,2025-05-22
1052,794,5,No Complaint,2026-03-15
1053,272,4,No Complaint,2025-06-28
1054,1139,4,No Complaint,2025-12-16
1055,961,1,Port Not Working,2025-09-25
1056,1146,1,Payment Failure,2025-05-18
1057,1096,1,Slow Charging,2025-06-15
1058,1691,2,Payment Failure,2025-08-20
1059,889,2,Long Wait Time,2025-11-08
1060,1605,5,No Complaint,2025-11-15
1061,1516,2,Payment Failure,2026-02-20
1062,547,3,No Complaint,2025-07-21
1063,922,1,Port Not Working,2026-02-06
1064,1274,2,Long Wait Time,2025-10-30
1065,1154,1,Port Not Working,2025-10-02
1066,348,1,Slow Charging,2025-10-28
1067,1257,1,Poor App Experience,2025-08-27
1068,437,5,No Complaint,2025-06-28
1069,446,2,Port Not Working,2025-06-02
1070,173,1,Long Wait Time,2025-08-11
1071,1144,2,Poor App Experience,2026-03-26
1072,1398,1,Poor App Experience,2025-08-12
1073,1234,4,No Complaint,2025-07-05
1074,838,4,Slow Charging,2026-04-05
1075,305,2,Poor App Experience,2026-03-04
1076,1170,2,Long Wait Time,2025-10-02
1077,366,1,Slow Charging,2025-06-26
1078,906,4,No Complaint,2026-04-21
1079,705,3,No Complaint,2026-04-25
1080,400,2,Poor App Experience,2026-02-09
1081,426,4,Slow Charging,2026-03-17
1082,1223,3,No Complaint,2025-12-29
1083,1011,5,Slow Charging,2025-06-06
1084,1798,2,Payment Failure,2025-08-15
1085,1452,4,Slow Charging,2026-02-11
1086,1259,5,No Complaint,2025-05-26
1087,1588,1,Poor App Experience,2025-09-29
1088,233,3,No Complaint,2025-12-04
1089,1160,3,No Complaint,2026-01-29
1090,1184,3,Slow Charging,2025-08-19
1091,861,2,Poor App Experience,2025-05-06
1092,1136,5,No Complaint,2026-04-21
1093,1579,2,Long Wait Time,2026-03-12
1094,756,2,Poor App Experience,2025-12-16
1095,1489,3,No Complaint,2025-06-01
1096,1177,2,Poor App Experience,2025-12-06
1097,1363,3,Slow Charging,2025-07-20
1098,242,3,No Complaint,2025-08-30
1099,1506,1,Payment Failure,2025-09-21
1100,709,3,Slow Charging,2025-12-21
1101,1155,4,No Complaint,2025-10-29
1102,55,4,Slow Charging,2025-07-19
1103,1526,3,Slow Charging,2025-05-30
1104,1207,1,Poor App Experience,2025-06-16
1105,1209,1,Slow Charging,2026-02-03
1106,1078,1,Long Wait Time,2025-10-12
1107,173,1,Poor App Experience,2025-10-01
1108,940,3,No Complaint,2025-12-10
1109,550,2,Poor App Experience,2026-01-16
1110,1812,5,Slow Charging,2026-02-11
1111,1074,2,Long Wait Time,2025-09-26
1112,74,1,Long Wait Time,2025-05-29
1113,52,4,Slow Charging,2025-07-22
1114,1797,3,Slow Charging,2025-07-02
1115,1015,4,No Complaint,2025-10-08
1116,1687,4,No Complaint,2025-05-25
1117,1552,2,Poor App Experience,2026-03-21
1118,204,5,No Complaint,2026-01-07
1119,1215,3,No Complaint,2025-11-23
1120,1208,4,No Complaint,2025-09-19
1121,501,5,No Complaint,2025-11-15
1122,1755,2,Slow Charging,2025-06-04
1123,329,1,Slow Charging,2025-07-08
1124,580,3,No Complaint,2025-06-27
1125,1676,1,Poor App Experience,2025-07-23
1126,1010,1,Slow Charging,2025-10-19
1127,1450,2,Port Not Working,2025-10-06
1128,1516,4,No Complaint,2026-03-14
1129,1711,2,Long Wait Time,2026-02-14
1130,129,1,Payment Failure,2026-04-10
1131,1651,2,Port Not Working,2025-07-01
1132,214,4,No Complaint,2026-04-02
1133,887,2,Long Wait Time,2026-04-25
1134,1568,4,Slow Charging,2026-01-10
1135,466,1,Slow Charging,2025-07-18
1136,1946,5,No Complaint,2026-02-26
1137,1489,2,Payment Failure,2025-11-16
1138,1356,4,No Complaint,2025-11-24
1139,1523,1,Poor App Experience,2026-03-29
1140,797,3,No Complaint,2025-05-20
1141,635,1,Slow Charging,2025-06-29
1142,1401,1,Port Not Working,2025-08-15
1143,1375,2,Poor App Experience,2025-10-15
1144,1036,2,Port Not Working,2025-05-24
1145,1405,5,No Complaint,2026-04-05
1146,1721,3,No Complaint,2025-08-17
1147,1349,3,No Complaint,2025-12-16
1148,1202,4,No Complaint,2026-03-19
1149,1809,2,Slow Charging,2025-05-06
1150,1688,1,Poor App Experience,2026-03-23
1151,1416,2,Poor App Experience,2025-11-25
1152,1065,3,No Complaint,2025-09-07
1153,568,5,Slow Charging,2025-08-12
1154,664,4,Slow Charging,2026-03-01
1155,549,5,Slow Charging,2025-05-27
1156,421,4,No Complaint,2026-01-08
1157,1060,4,Slow Charging,2026-02-07
1158,1668,4,No Complaint,2025-08-29
1159,1148,2,Port Not Working,2025-08-05
1160,1057,1,Slow Charging,2025-06-10
1161,990,1,Long Wait Time,2026-01-24
1162,1831,2,Long Wait Time,2026-04-01
1163,336,1,Payment Failure,2025-12-16
1164,847,1,Payment Failure,2025-11-26
1165,1886,2,Port Not Working,2026-02-22
1166,426,5,Slow Charging,2025-07-17
1167,465,1,Slow Charging,2026-03-08
1168,1258,3,No Complaint,2025-07-29
1169,787,5,No Complaint,2025-08-28
1170,788,3,No Complaint,2025-11-01
1171,657,5,No Complaint,2025-12-18
1172,26,1,Slow Charging,2025-09-24
1173,691,1,Poor App Experience,2025-12-14
1174,1306,1,Port Not Working,2025-10-18
1175,63,4,No Complaint,2025-12-07
1176,699,5,No Complaint,2026-01-18
1177,1009,5,Slow Charging,2025-08-31
1178,235,4,Slow Charging,2025-05-27
1179,1288,3,No Complaint,2025-09-01
1180,1520,4,Slow Charging,2025-09-16
1181,138,1,Port Not Working,2025-05-18
1182,1375,3,Slow Charging,2025-07-21
1183,117,1,Slow Charging,2025-07-04
1184,628,3,No Complaint,2025-09-13
1185,830,3,No Complaint,2026-03-26
1186,540,2,Port Not Working,2025-09-19
1187,1906,1,Slow Charging,2026-02-10
1188,1797,5,No Complaint,2025-06-09
1189,1943,3,No Complaint,2025-06-09
1190,1163,4,Slow Charging,2025-05-20
1191,1463,2,Payment Failure,2026-01-18
1192,1221,4,No Complaint,2025-05-12
1193,1409,1,Payment Failure,2026-04-20
1194,334,4,No Complaint,2025-07-25
1195,1829,1,Port Not Working,2026-02-21
1196,1137,2,Payment Failure,2026-01-31
1197,219,4,No Complaint,2026-01-31
1198,560,1,Slow Charging,2025-11-27
1199,1718,2,Slow Charging,2025-06-12
1200,387,5,No Complaint,2026-01-29
1201,1330,2,Long Wait Time,2025-12-15
1202,47,1,Port Not Working,2025-07-04
1203,301,4,No Complaint,2026-04-09
1204,62,4,No Complaint,2025-08-26
1205,1754,4,No Complaint,2026-04-28
1206,1826,1,Slow Charging,2026-02-24
1207,610,4,Slow Charging,2025-06-17
1208,1633,1,Port Not Working,2025-12-16
1209,330,5,No Complaint,2026-01-26
1210,1390,2,Payment Failure,2026-01-23
1211,503,4,No Complaint,2026-03-11
1212,222,1,Slow Charging,2026-03-31
1213,377,1,Port Not Working,2025-05-05
1214,309,4,No Complaint,2025-05-13
1215,662,4,No Complaint,2025-11-30
1216,79,1,Port Not Working,2025-06-21
1217,536,5,No Complaint,2026-03-29
1218,1941,4,No Complaint,2026-04-06
1219,1902,1,Port Not Working,2025-08-15
1220,715,3,No Complaint,2026-03-22
1221,1638,3,No Complaint,2025-12-22
1222,1220,3,No Complaint,2026-02-20
1223,629,5,Slow Charging,2025-09-19
1224,668,5,No Complaint,2025-05-08
1225,1812,4,No Complaint,2026-03-07
1226,1901,5,No Complaint,2025-07-25
1227,1070,5,No Complaint,2026-02-18
1228,940,1,Port Not Working,2026-03-15
1229,990,1,Poor App Experience,2026-02-22
1230,382,4,No Complaint,2026-03-15
1231,305,5,Slow Charging,2025-11-06
1232,393,2,Port Not Working,2025-07-17
1233,716,2,Slow Charging,2025-11-01
1234,1595,1,Payment Failure,2026-02-15
1235,1531,2,Slow Charging,2025-09-09
1236,604,3,No Complaint,2025-05-22
1237,589,2,Slow Charging,2025-10-23
1238,1411,1,Poor App Experience,2025-11-08
1239,281,4,No Complaint,2025-08-23
1240,204,5,No Complaint,2025-10-22
1241,1539,4,Slow Charging,2025-11-21
1242,1124,2,Port Not Working,2025-09-21
1243,360,5,Slow Charging,2026-01-29
1244,1640,4,No Complaint,2025-08-19
1245,1863,5,No Complaint,2025-12-22
1246,1495,3,No Complaint,2025-12-05
